"id","Orientation_date","Orientation_time","freq_down","freq_down_unit","batchnumber","true_value_Lon","true_value_lat","true_value_error","result_confidence","false_value_lon","false_value_lat","freq_up","freq_up_unit","multiAccessMode","modulate_pattern","code_Mode","bandwidth","bandwidth_unit","sps","sps_unit","medial_sat_norad","adjacent_sat_norad1","adjacent_sat_norad2"
"926816","2020/6/14","05:46:10","252050","KHz","1493","146.728","14.689","21261","0.790","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926817","2020/6/14","05:47:13","266950","KHz","3266","122.911","27.512","14211","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926818","2020/6/14","05:47:09","266950","KHz","3350","146.576","14.698","21071","0.790","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926819","2020/6/14","05:47:17","266950","KHz","3378","146.716","14.527","21169","0.790","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"926820","2020/6/14","05:47:04","266950","KHz","3397","145.682","15.395","20457","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926821","2020/6/14","05:45:07","266950","KHz","9977","122.958","27.446","11002","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926822","2020/6/14","05:45:15","266950","KHz","9972","129.933","25.430","15002","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926823","2020/6/14","05:45:24","266950","KHz","9997","146.709","14.339","5001","0.950","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926824","2020/6/14","05:48:14","252050","KHz","1494","122.927","27.677","14090","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926825","2020/6/14","05:46:31","268250","KHz","349","144.657","13.283","15275","0.850","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9586","Hz","23467","44637","40892"
"926826","2020/6/14","05:46:12","266950","KHz","9972","129.922","25.467","14002","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926827","2020/6/14","05:46:14","266950","KHz","36","104.040","1.804","14002","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926828","2020/6/14","05:46:21","266950","KHz","9997","146.696","14.196","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926829","2020/6/14","05:46:56","266950","KHz","9977","122.961","27.532","10002","0.900","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926830","2020/6/14","05:43:58","268350","KHz","35","104.016","2.245","19003","0.810","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926831","2020/6/14","05:48:07","266950","KHz","3339","129.862","25.646","14712","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926832","2020/6/14","05:49:08","266950","KHz","3339","129.855","25.647","14712","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926833","2020/6/14","05:48:36","266950","KHz","3348","130.257","25.973","14554","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926834","2020/6/14","05:48:09","266950","KHz","3350","146.571","14.668","20943","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926835","2020/6/14","05:47:07","266950","KHz","36","104.009","1.983","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926836","2020/6/14","05:47:03","266950","KHz","9972","129.927","25.396","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926837","2020/6/14","05:47:12","266950","KHz","9977","122.954","27.388","15002","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926838","2020/6/14","05:47:18","266950","KHz","9997","146.683","14.313","15002","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926839","2020/6/14","05:48:46","252050","KHz","1491","127.257","29.384","13485","0.870","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"926840","2020/6/14","05:48:47","252050","KHz","1493","146.733","14.695","20786","0.800","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926841","2020/6/14","05:48:36","266950","KHz","9972","129.932","25.449","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926842","2020/6/14","05:48:30","266950","KHz","9997","146.685","14.250","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926843","2020/6/14","05:48:55","266950","KHz","9977","122.956","27.386","20003","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926844","2020/6/14","05:50:00","266950","KHz","3266","122.930","27.519","13994","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926845","2020/6/14","05:50:41","266950","KHz","3266","122.928","27.519","13994","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"926846","2020/6/14","05:50:02","266950","KHz","3339","129.843","25.654","14646","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926847","2020/6/14","05:50:06","266950","KHz","3349","144.682","13.636","21865","0.790","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926848","2020/6/14","05:50:05","266950","KHz","3378","146.713","14.614","20734","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"926849","2020/6/14","05:50:42","266950","KHz","3397","145.674","15.376","19968","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926850","2020/6/14","05:50:00","268250","KHz","349","144.662","13.293","14969","0.860","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"926851","2020/6/14","05:51:14","252050","KHz","1493","146.747","14.767","20368","0.800","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926852","2020/6/14","05:49:08","266950","KHz","9977","122.956","27.401","17003","0.830","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926853","2020/6/14","05:49:09","266950","KHz","9972","129.926","25.456","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926854","2020/6/14","05:49:10","266950","KHz","9997","146.689","14.284","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926855","2020/6/14","05:49:52","266950","KHz","36","104.022","1.883","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926856","2020/6/14","05:51:35","266950","KHz","3266","122.929","27.448","13944","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926857","2020/6/14","05:51:09","266950","KHz","3350","146.573","14.626","20432","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19206","Hz","25258","44637","40892"
"926858","2020/6/14","05:51:45","266950","KHz","3350","146.573","14.621","20432","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926859","2020/6/14","05:51:36","266950","KHz","3397","145.668","15.322","19895","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926860","2020/6/14","05:51:04","268350","KHz","3055","107.050","6.038","34642","0.660","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"926861","2020/6/14","05:51:36","268350","KHz","3055","107.060","5.987","34642","0.660","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"926862","2020/6/14","05:51:19","268250","KHz","349","144.659","13.299","14780","0.860","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","19199","Hz","23467","44637","40892"
"926863","2020/6/14","05:52:13","268250","KHz","349","144.660","13.302","14780","0.860","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","19199","Hz","23467","44637","40892"
"926864","2020/6/14","05:47:15","268350","KHz","9982","144.815","13.711","16002","0.840","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926865","2020/6/14","05:50:05","266950","KHz","9977","122.961","27.409","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926866","2020/6/14","05:50:06","266950","KHz","9972","129.926","25.453","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926867","2020/6/14","05:50:06","266950","KHz","9997","146.690","14.165","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926868","2020/6/14","05:52:02","266950","KHz","3348","130.256","25.994","14260","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926869","2020/6/14","05:53:06","266950","KHz","3348","130.253","26.031","14260","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926870","2020/6/14","05:53:20","268350","KHz","3051","129.858","25.954","14306","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926871","2020/6/14","05:52:34","268350","KHz","3053","129.942","25.846","14391","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"926872","2020/6/14","05:51:20","266950","KHz","9972","129.929","25.437","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926873","2020/6/14","05:51:36","266950","KHz","9977","122.950","27.393","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926874","2020/6/14","05:51:39","266950","KHz","36","104.012","1.668","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926875","2020/6/14","05:51:51","266950","KHz","9997","146.687","14.324","11002","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926876","2020/6/14","05:47:16","268350","KHz","9982","144.819","13.680","19003","0.810","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926877","2020/6/14","05:51:15","268350","KHz","21","107.103","6.214","17003","0.830","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926878","2020/6/14","05:54:00","266950","KHz","3348","130.243","26.025","14206","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926879","2020/6/14","05:53:43","266950","KHz","3350","146.578","14.682","20113","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926880","2020/6/14","05:54:09","266950","KHz","3430","129.915","25.569","14389","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926881","2020/6/14","05:53:31","268250","KHz","349","144.662","13.302","14623","0.860","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"926882","2020/6/14","05:54:07","268250","KHz","349","144.662","13.303","14623","0.860","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"926883","2020/6/14","05:51:16","268350","KHz","21","107.111","6.027","3000","0.970","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926884","2020/6/14","05:51:41","268350","KHz","35","104.012","2.025","18003","0.820","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926885","2020/6/14","05:52:24","268350","KHz","9979","129.829","25.581","12002","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926886","2020/6/14","05:54:41","252050","KHz","1493","146.732","14.747","19915","0.810","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926887","2020/6/14","05:52:04","266950","KHz","9972","129.915","25.466","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926888","2020/6/14","05:52:40","266950","KHz","36","104.022","1.668","9001","0.910","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926889","2020/6/14","05:52:52","266950","KHz","9997","146.672","14.292","16002","0.840","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926890","2020/6/14","05:52:58","266950","KHz","9977","122.955","27.394","12002","0.880","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"926891","2020/6/14","05:55:03","266950","KHz","3339","129.890","25.576","14308","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926892","2020/6/14","05:54:40","266950","KHz","3350","146.576","14.702","19985","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"926893","2020/6/14","05:54:38","266950","KHz","3378","146.705","14.607","20080","0.800","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"926894","2020/6/14","05:55:18","266950","KHz","3397","145.680","15.403","19360","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926895","2020/6/14","05:55:04","252050","KHz","1493","146.725","14.760","19859","0.810","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"926896","2020/6/14","05:55:00","268250","KHz","349","144.660","13.314","14551","0.860","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
